MovieId,Box_office,Director,Country,imdbID,Poster,Metascore,Language,Writer,imdbVotes,Runtime,Response,Title,Genre,Type,Actors,Awards,imdbRating,Rated,Released,image_file,Musical,Family,Reality-TV,Western,Comedy,Mystery,Music,Fantasy,News,Adventure,Documentary,Crime,Horror,Romance,Sci-Fi,Sport,Animation,Biography,War,History,Action,Short,Thriller,Drama,2000,1990,2010,1980,NOT RATED,G,Not Rated,PASSED,UNRATED,TV-G,AO,N/A,TV-14,R,TV-MA,PG,X,PG-13,NC-17,M/PG,TV-PG
225,"18,288",Pete Jones,USA,tt0286162,"https://m.media-amazon.com/images/M/MV5BYzQxNDZhNDUtNDUwOC00NjQyLTg2OWUtZWVlYThjYjYyMTc2XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY98_CR1,0,67,98_AL_.jpg",36,English,Pete Jones,"2,378",91 min,TRUE,Stolen Summer,Drama,movie,"Aidan Quinn, Bonnie Hunt, Kevin Pollak, Eddie Kaye Thomas",N/A,6.5,PG,25-Jul-03,data/Movie_Poster_Dataset/2002/tt0286162.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
226,"132,026",Godfrey Reggio,USA,tt0145937,"https://m.media-amazon.com/images/M/MV5BMjQ1NjM3MTUxNV5BMl5BanBnXkFtZTgwMDc5MTY5OTE@._V1_UX67_CR0,0,67,98_AL_.jpg",59,English,Godfrey Reggio,"4,024",89 min,TRUE,Naqoyqatsi,"Documentary, Music",movie,"Marlon Brando, Elton John, Julia Louis-Dreyfus, Madonna",N/A,6.7,PG,21-Jan-03,data/Movie_Poster_Dataset/2002/tt0145937.jpg,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
227,"104,209",Ramin Serry,USA,tt0184719,"https://m.media-amazon.com/images/M/MV5BOTgxMDQwMDk0OF5BMl5BanBnXkFtZTgwNjU5OTg2NDE@._V1_UX67_CR0,0,67,98_AL_.jpg",65,English,N/A,253,87 min,TRUE,Maryam,Drama,movie,"Mariam Parris, David Ackert, Shaun Toub, Shohreh Aghdashloo",2 wins.,7,N/A,22-Feb-02,data/Movie_Poster_Dataset/2002/tt0184719.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
228,null,David Attwood,USA,tt0258351,"https://m.media-amazon.com/images/M/MV5BMTQzMTEyODY2Ml5BMl5BanBnXkFtZTgwMjA0MDUyMjE@._V1_UY98_CR0,0,67,98_AL_.jpg",N/A,English,Stephen Tolkin (teleplay),"1,116",206 min,TRUE,Fidel,"Biography, Drama",movie,"Víctor Huggo Martin, Gael García Bernal, Patricia Velasquez, Cecilia Suárez",3 nominations.,6.5,N/A,27-Jan-02,data/Movie_Poster_Dataset/2002/tt0258351.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
229,null,Indra Kumar,India,tt0341549,"https://m.media-amazon.com/images/M/MV5BMjExMTEzODkyN15BMl5BanBnXkFtZTcwNTU4NTc4OQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",N/A,Hindi,"Rajeev Kaul (screenplay), Rajeev Kaul (story), Tanveer Khan (dialogue), Praful Parekh (screenplay), Praful Parekh (story)",594,N/A,TRUE,Rishtey,Family,movie,"Anil Kapoor, Karisma Kapoor, Shilpa Shetty, Kaivalya Chheda",2 nominations.,4.4,N/A,6-Dec-02,data/Movie_Poster_Dataset/2002/tt0341549.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
230,null,James Anderson,USA,tt0260695,"https://m.media-amazon.com/images/M/MV5BOWEwODJmZDItYTNmZC00OGM4LThlNDktOTQzZjIzMGQxODA4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",N/A,English,"Shawn Hoffman, Michael Patwin (screenplay)",637,120 min,TRUE,Hometown Legend,"Drama, Family, Sport",movie,"Terry O'Quinn, Lacey Chabert, Nick Cornish, Kirk B.R. Woller",N/A,5.7,PG,25-Jan-02,data/Movie_Poster_Dataset/2002/tt0260695.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
232,"98,666",Kels Goodman,USA,tt0337632,"https://m.media-amazon.com/images/M/MV5BM2UwMDVmMDItM2I2Yi00NGZmLTk4ZTUtY2JjNTQ3OGQ5ZjM2XkEyXkFqcGdeQXVyMTA1OTYzOTUx._V1_UX67_CR0,0,67,98_AL_.jpg",N/A,English,Mark Bowers,51,110 min,TRUE,Handcart,History,movie,"Jaelan Petrie, Stephanie Albach, Chris Kendrick, Shannon Skinner",N/A,4.5,PG,11-Oct-02,data/Movie_Poster_Dataset/2002/tt0337632.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
233,null,Nick Broomfield,UK,tt0303356,"https://m.media-amazon.com/images/M/MV5BMjIyOTM5OTIzNV5BMl5BanBnXkFtZTgwMDkzODE2NjE@._V1_UX67_CR0,0,67,98_AL_.jpg",63,English,N/A,"3,271",108 min,TRUE,Biggie and Tupac,"Documentary, Biography, Crime",movie,"The Notorious B.I.G., Tupac Shakur, Nick Broomfield, Russell Poole",1 nomination.,6.9,R,24-May-02,data/Movie_Poster_Dataset/2002/tt0303356.jpg,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
235,null,Christopher Hanson,USA,tt1736672,"https://m.media-amazon.com/images/M/MV5BMTQ2MDMwNjEwNV5BMl5BanBnXkFtZTgwOTkxMzI0MzE@._V1_UY98_CR0,0,67,98_AL_.jpg",N/A,English,N/A,N/A,104 min,TRUE,Widespread Panic: The Earth Will Swallow You,"Music, War",movie,"John Bell, David Blackmon, Eric Carter, Vic Chesnutt",N/A,N/A,N/A,N/A,data/Movie_Poster_Dataset/2002/tt1736672.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
237,null,William Sachs,USA,tt0160905,"https://m.media-amazon.com/images/M/MV5BMTQ1NDI0NzkyOF5BMl5BanBnXkFtZTcwNzAyNzE2Nw@@._V1_UY98_CR0,0,67,98_AL_.jpg",N/A,English,"Margaret Sachs, William Sachs",318,106 min,TRUE,Spooky House,Family,movie,"Ben Kingsley, Mercedes Ruehl, Matt Weinberg, Jason Fuchs",2 wins.,5.4,PG,24-Apr-04,data/Movie_Poster_Dataset/2002/tt0160905.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
238,"63,797",Fisher Stevens,USA,tt0245479,"https://m.media-amazon.com/images/M/MV5BZGFmMjM5OWMtZTRiNC00ODhlLThlYTItYTcyZDMyYmMyYjFjXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UY98_CR0,0,67,98_AL_.jpg",39,English,"Patrick Breen (play), Patrick Breen (screenplay)","1,239",89 min,TRUE,Just a Kiss,"Comedy, Romance",movie,"Marley Shelton, Ron Eldard, Patrick Breen, Sanjiv Jhaveri",1 win & 2 nominations.,5.2,R,15-May-03,data/Movie_Poster_Dataset/2002/tt0245479.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
239,null,Frank Ciota,"USA, Italy",tt0275263,"https://m.media-amazon.com/images/M/MV5BMTg0NTIzMjQ1NV5BMl5BanBnXkFtZTcwNDc3MzM5OQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",39,English,Joseph A. Ciota,74,100 min,TRUE,Ciao America,"Comedy, Drama, Romance",movie,"Eddie Malavarca, Maurizio Nichetti, Violante Placido, Nathaniel Marston",N/A,7.2,R,20-Sep-02,data/Movie_Poster_Dataset/2002/tt0275263.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
240,"25,049",Arjun Sajnani,India,tt0326722,"https://m.media-amazon.com/images/M/MV5BN2EwM2I5OWMtMGQyMi00Zjg1LWJkNTctZTdjYTA4OGUwZjMyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",57,Hindi,"Girish Karnad (play), Anil Mehta (screenplay), Arjun Sajnani (screenplay), Jayshree T. (screenplay), Atul Tiwari (dialogue)",294,126 min,TRUE,Agnivarsha: The Fire and the Rain,"Drama, Fantasy",movie,"Jackie Shroff, Kumar Iyengar, Raveena Tandon, Nagarjuna Akkineni",1 nomination.,4.9,N/A,30-Aug-02,data/Movie_Poster_Dataset/2002/tt0326722.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
241,"47,329",Neil Burger,USA,tt0308411,"https://m.media-amazon.com/images/M/MV5BOTcwMzdiMWItMjZlOS00MzAzLTg5OTItNTA4OGYyMjBhMmRiXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY98_CR1,0,67,98_AL_.jpg",60,English,Neil Burger,"1,641",88 min,TRUE,Interview with the Assassin,Drama,movie,"Raymond J. Barry, Dylan Haggerty, Renee Faia, Kelsey Kemper",2 wins & 3 nominations.,6.6,R,9-May-02,data/Movie_Poster_Dataset/2002/tt0308411.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
242,"28,658",Zoe Clarke-Williams,USA,tt0191074,"https://m.media-amazon.com/images/M/MV5BMTc5NTk2OTU1Nl5BMl5BanBnXkFtZTcwMDc3NjAwMg@@._V1_UX67_CR0,0,67,98_AL_.jpg",13,English,Victoria Strouse,"2,811",91 min,TRUE,New Best Friend,"Drama, Mystery, Thriller",movie,"Mia Kirshner, Meredith Monroe, Dominique Swain, Scott Bairstow",N/A,5.3,R,12-Apr-02,data/Movie_Poster_Dataset/2002/tt0191074.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
243,"3,692",Ventura Pons,"Spain, Germany",tt0309600,"https://m.media-amazon.com/images/M/MV5BMGVmMWNiMDktYjQ0Mi00MWIxLTk0N2UtN2ZlYTdkN2IzNDNlXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX67_CR0,0,67,98_AL_.jpg",46,English,"David Leavitt (novel), Ventura Pons","1,242",112 min,TRUE,Food of Love,"Drama, Music",movie,"Juliet Stevenson, Kevin Bishop, Allan Corduner, Paul Rhys",3 wins & 1 nomination.,6.2,R,8-Feb-02,data/Movie_Poster_Dataset/2002/tt0309600.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
244,"19,782",Nicolas Cage,USA,tt0305973,"https://m.media-amazon.com/images/M/MV5BMTUzOTcwOTA2NV5BMl5BanBnXkFtZTcwNDczMzczMg@@._V1_UY98_CR0,0,67,98_AL_.jpg",31,English,John Carlen,"3,464",110 min,TRUE,Sonny,"Crime, Drama",movie,"James Franco, Brenda Blethyn, Harry Dean Stanton, Mena Suvari",1 nomination.,5.7,R,21-Mar-03,data/Movie_Poster_Dataset/2002/tt0305973.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
245,null,Harry Shearer,USA,tt0250282,"https://m.media-amazon.com/images/M/MV5BNzE4NDg5OWMtMzg3NC00ZDRjLTllMDMtZTRjNWZmNjBmMGZlXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY98_CR1,0,67,98_AL_.jpg",32,English,Harry Shearer,356,80 min,TRUE,Teddy Bears' Picnic,Comedy,movie,"John Michael Higgins, Ming-Na Wen, Henry Gibson, David Rasche",N/A,3.3,R,29-Mar-02,data/Movie_Poster_Dataset/2002/tt0250282.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
246,"26,617",Bertrand Tavernier,"France, Germany, Spain",tt0269461,"https://m.media-amazon.com/images/M/MV5BMDgzYjQwMDMtNGUzYi00MTRmLWIyMGMtNjE1OGZkNzY2YWIzL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY98_CR1,0,67,98_AL_.jpg",82,French,"Jean Cosmos, Jean-Devaivre (book), Bertrand Tavernier","1,070",170 min,TRUE,Safe Conduct,"Biography, Drama, History",movie,"Jacques Gamblin, Denis Podalydès, Charlotte Kady, Marie Desgranges",7 wins & 3 nominations.,7,N/A,9-Jan-02,data/Movie_Poster_Dataset/2002/tt0269461.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
248,null,Eriq La Salle,USA,tt0285487,"https://m.media-amazon.com/images/M/MV5BMjA5NDQyMjc2NF5BMl5BanBnXkFtZTcwMjg5ODcyMw@@._V1_UX67_CR0,0,67,98_AL_.jpg",33,English,"Jeremy Leven (novel), Jeremy Leven (screenplay), Erik Jendresen (screenplay)",846,113 min,TRUE,Crazy as Hell,"Drama, Thriller",movie,"Michael Beach, Ronny Cox, Sinbad, Jane Carr",1 win & 2 nominations.,6,R,6-Feb-02,data/Movie_Poster_Dataset/2002/tt0285487.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
250,"16,853","Kantz, Ben Ramsey",USA,tt0235553,"https://m.media-amazon.com/images/M/MV5BMTAwNDEyODU1MjheQTJeQWpwZ15BbWU2MDc3NDQwNw@@._V1_UX67_CR0,0,67,98_AL_.jpg",N/A,English,"Ben Ramsey, Kantz","1,124",85 min,TRUE,Love and a Bullet,"Action, Comedy, Crime",movie,"Anthony 'Treach' Criss, Kent King, Charles Guardino, Shireen Crutchfield",N/A,5.2,R,30-Aug-02,data/Movie_Poster_Dataset/2002/tt0235553.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
253,null,John Walsh,USA,tt0164810,"https://m.media-amazon.com/images/M/MV5BMjA5Njk3MjM4OV5BMl5BanBnXkFtZTcwMTc5MTE1MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",58,English,"Cynthia Kaplan, John Walsh",883,91 min,TRUE,Pipe Dream,"Comedy, Romance",movie,"Martin Donovan, Anthony Arkin, Marla Sucharetza, Mary-Louise Parker",N/A,6.2,R,11-Dec-05,data/Movie_Poster_Dataset/2002/tt0164810.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
254,null,William Gazecki,USA,tt0331225,"https://m.media-amazon.com/images/M/MV5BN2ZmMDMwODgtMzA5MS00MGU0LWEyYTgtYzQ5MmQzMzU2NTVkXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY98_CR0,0,67,98_AL_.jpg",41,English,N/A,202,115 min,TRUE,Crop Circles: Quest for Truth,Documentary,movie,"Karen Alexander, Steve Alexander, Colin Andrews, Bob Bates",N/A,7.1,N/A,23-Aug-02,data/Movie_Poster_Dataset/2002/tt0331225.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
255,null,Gil Cates Jr.,USA,tt0272730,"https://m.media-amazon.com/images/M/MV5BMTkxNzA1NDQxOV5BMl5BanBnXkFtZTcwNTkyMTIzMw@@._V1_UX67_CR0,0,67,98_AL_.jpg",N/A,English,"Michael A. Goorjian, Ron Marasco, Edgar Allan Poe (original story)",203,95 min,TRUE,The Mesmerist,Comedy,movie,"Neil Patrick Harris, Jessica Capshaw, Howard Hesseman, Jason Carter",N/A,5.4,N/A,11-Mar-02,data/Movie_Poster_Dataset/2002/tt0272730.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
256,null,Arthur Dong,USA,tt0303334,"https://m.media-amazon.com/images/M/MV5BZGJjYmIzZmQtNWE4Yy00ZGVmLWJkZGEtMzUzNmQ4ZWFlMjRhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",68,English,Arthur Dong,88,75 min,TRUE,Family Fundamentals,Documentary,movie,"Cynthia Alardo, Phil Alardo, Heather Beberay, Brian Bennett",2 nominations.,7,N/A,1-Jan-02,data/Movie_Poster_Dataset/2002/tt0303334.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
257,"6,259",Peter Mattei,USA,tt0292501,"https://m.media-amazon.com/images/M/MV5BNjAxZTEzNzQtYjdlNy00ZTJmLTkwZDUtOTAwNTM3YjI2MWUyL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",30,English,Peter Mattei,536,90 min,TRUE,Love in the Time of Money,"Comedy, Drama, Romance",movie,"Vera Farmiga, Domenick Lombardozzi, Jill Hennessy, Malcolm Gets",2 nominations.,5.4,R,11-Jan-02,data/Movie_Poster_Dataset/2002/tt0292501.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
259,null,"Anne de Marcken, Marilyn Freeman",USA,tt0332636,"https://m.media-amazon.com/images/M/MV5BMTQ1MjAwNTM5Ml5BMl5BanBnXkFtZTYwNDM0MTc3._V1_UX67_CR0,0,67,98_AL_.jpg",53,English,"Marilyn Freeman, Anne de Marcken (head writer)",59,106 min,TRUE,Group,"Comedy, Drama",movie,"Carrie Brownstein, Kari Fillipi, S. Ann Hall, Vicki Hollenberg",3 wins.,6.4,N/A,5-Jul-02,data/Movie_Poster_Dataset/2002/tt0332636.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
260,null,Brian T. Maeda,USA,tt0328913,"https://m.media-amazon.com/images/M/MV5BMzQ4MTBlYTQtMzJkYS00OGNjLTk1MWYtNzQ0OTQ0OWEyOWU1XkEyXkFqcGdeQXVyNDgyODgxNjE@._V1_UY98_CR1,0,67,98_AL_.jpg",N/A,English,Brian T. Maeda,22,94 min,TRUE,Buddha Heads,"Crime, Drama",movie,"Eddie Mui, Calvin Jung, Helen Ota, Louise Mita",N/A,4.2,N/A,9-Aug-02,data/Movie_Poster_Dataset/2002/tt0328913.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
261,"2,535",Mick Jackson,USA,tt0280674,"https://m.media-amazon.com/images/M/MV5BOGViNTg4YTktYTQ2Ni00MTU0LTk2NWUtMTI4OTc1YTM0NzQ2XkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",20,English,"Po Bronson (novel), Jon Favreau (screenplay), Gary Tieche (screenplay)","2,759",105 min,TRUE,The First $20 Million Is Always the Hardest,Comedy,movie,"Adam Garcia, Rosario Dawson, Jake Busey, Enrico Colantoni",N/A,5.6,PG-13,11-Oct-02,data/Movie_Poster_Dataset/2002/tt0280674.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
262,null,Barbara Willis Sweete,Canada,tt0293899,"https://m.media-amazon.com/images/M/MV5BMjRjMTYwMTYtMmRkNi00MmVkLWE0MjQtNmM3YjI0NWFhZDNmXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX67_CR0,0,67,98_AL_.jpg",N/A,English,"Judith Thompson (screenplay), Judith Thompson (play)",201,92 min,TRUE,Perfect Pie,Drama,movie,"Wendy Crewson, Barbara Williams, Alison Pill, Rachel McAdams",1 win & 2 nominations.,6.3,N/A,10-Sep-02,data/Movie_Poster_Dataset/2002/tt0293899.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
263,null,Jake Torem,USA,tt0285681,"https://m.media-amazon.com/images/M/MV5BNzM3NDFhYTAtYmU5Mi00NGRmLTljYjgtMDkyODQ4MjNkMGY2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",N/A,English,"Jade Henham, Jake Torem",256,98 min,TRUE,Looking Through Lillian,"Drama, Thriller",movie,"Jade Henham, Sam Bottoms, Robert Glen Keith, Essence Atkins",1 win.,5.8,UNRATED,2-Aug-06,data/Movie_Poster_Dataset/2002/tt0285681.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
264,"2,942",Edward Burns,USA,tt0280438,"https://m.media-amazon.com/images/M/MV5BZTAzNWZlNmUtZDEzYi00ZjA5LWIwYjEtZGM1NWE1MjE4YWRhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",40,"English, Spanish",Edward Burns,"2,648",99 min,TRUE,Ash Wednesday,"Crime, Drama",movie,"Brian Burns, Vincent Rubino, Jimmy Cummings, Elijah Wood",N/A,6,R,19-Mar-04,data/Movie_Poster_Dataset/2002/tt0280438.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
265,null,Takashi Miike,Japan,tt0301167,"https://m.media-amazon.com/images/M/MV5BMTY5MzYzNjc5NV5BMl5BanBnXkFtZTYwNTUyNTc2._V1_UX67_CR0,0,67,98_AL_.jpg",34,"Japanese, Cantonese","Hitoshi Ishikawa, Yoshinobu Kamo, Ichiro Ryu","1,841",89 min,TRUE,Dead or Alive: Final,"Comedy, Crime, Drama",movie,"Shô Aikawa, Maria Chen, Richard Chen, Jason Chu",N/A,5.9,N/A,12-Jan-02,data/Movie_Poster_Dataset/2002/tt0301167.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
267,null,Harry Basil,USA,tt0275170,"https://m.media-amazon.com/images/M/MV5BMjQxMWJhMzMtMzllZi00NzMwLTllYjktNTcwZmU4ZmU3NTA0XkEyXkFqcGdeQXVyMTAzMDM4MjM0._V1_UY98_CR3,0,67,98_AL_.jpg",N/A,English,"Rodney Dangerfield, Harry Basil",267,97 min,TRUE,The 4th Tenor,"Comedy, Music, Romance",movie,"Rodney Dangerfield, Anita De Simone, Annabelle Gurwitch, Charles Fleischer",N/A,5.2,PG-13,3-Dec-04,data/Movie_Poster_Dataset/2002/tt0275170.jpg,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
271,"1,583",Ian McCrudden,USA,tt0298071,"https://m.media-amazon.com/images/M/MV5BMTY1NTI0ODUyOF5BMl5BanBnXkFtZTgwNTEyNjQ0MDE@._V1_UX67_CR0,0,67,98_AL_.jpg",22,English,Matthew Swan,191,91 min,TRUE,Mr. Smith Gets a Hustler,"Crime, Drama, Romance",movie,"Larry Pine, Alex Feldman, J.D. Williams, Benjamin Hendrickson",N/A,4.9,R,1-Jul-03,data/Movie_Poster_Dataset/2002/tt0298071.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
272,"1,581","Fanta Régina Nacro, Zulfah Otto Sallies, Ingrid Sinclair","Burkina Faso, France",tt0322650,"https://m.media-amazon.com/images/M/MV5BZjJhMThkNTQtNjkxNy00MDdjLTg4MWQtMTI2MmQ3MDVmODUzXkEyXkFqcGdeQXVyMTAwOTA3NzY3._V1_UY98_CR1,0,67,98_AL_.jpg",50,N/A,N/A,47,78 min,TRUE,Mama Africa,N/A,movie,"Rehane Abrahams, Damien Chamley, Ivan D. Lucas, Denise Newman",N/A,6.7,N/A,7-Jun-02,data/Movie_Poster_Dataset/2002/tt0322650.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
274,"1,386",Liz Garbus,USA,tt0303282,"https://m.media-amazon.com/images/M/MV5BNDYxNWUzZmYtOGQxMC00MTdkLTkxOTctYzkyOGIwNWQxZjhmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",73,English,N/A,169,88 min,TRUE,The Execution of Wanda Jean,Documentary,movie,"Wanda Jean Allen, Jesse Jackson, David Presson",1 win & 2 nominations.,7.7,N/A,1-Jan-02,data/Movie_Poster_Dataset/2002/tt0303282.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
